,State,City,M,n,M_social,n_social,M_race,n_race,M_gender,n_gender,M_sexual_orientation,n_sexual_orientation,M_disabilities,n_disabilities,M_infogram_socialEquityCitiesRanking,M_nationalEquityAtlas,M_usNews_stateRankingsEquality,M_wallethub_statesRacialEquality,M_wallethub_racialIntegration,M_wisevoter_mostDiverseStates,M_bloomberg_blackWomenMetros,M_georgetown_usaIndex,M_usaNews_statesGenderEquality,M_statusWomen_bestWorstStates,M_iwpr_reproductiveRights,M_wallethub_womenEquity,M_hrc_stateEquityIndex,M_move_lgbtqFamily,M_map_equaliltyMaps,M_axios_lgbtq_equality,M_wallethub_citiesDisabilities,M_ncaj_disabilityAccess,M_usNews_equalityRankings
0,AK,,4.863134035710092,15,3.5184374473817144,1,6.224896776101746,4,4.3978450739295365,4,4.2126622916013545,4,5.043478260869565,2,,3.5184374473817144,2.9387755102040813,8.0,7.797333333333333,6.1634782608695655,,4.649446494464945,4.803982576228998,,3.2691029900332227,4.868848234990981,5.5,2.775510204081633,4.417910448,4.157228514323783,,2.0869565217391304,8.0
82,AK,Anchorage,5.035384680951079,17,5.763556869298829,2,6.224896776101746,4,4.3978450739295365,4,4.2126622916013545,4,4.9109364236800515,3,4.332299796856623,7.194813941741034,2.9387755102040813,8.0,7.797333333333333,6.1634782608695655,,4.649446494464945,4.803982576228998,,3.2691029900332227,4.868848234990981,5.5,2.775510204081633,4.417910448,4.157228514323783,4.645852749301024,2.0869565217391304,8.0
287,AK,Juneau,4.983030095127934,17,5.763556869298829,2,6.224896776101746,4,4.3978450739295365,4,4.2126622916013545,4,4.614260437348892,3,4.332299796856623,7.194813941741034,2.9387755102040813,8.0,7.797333333333333,6.1634782608695655,,4.649446494464945,4.803982576228998,,3.2691029900332227,4.868848234990981,5.5,2.775510204081633,4.417910448,4.157228514323783,3.7558247903075452,2.0869565217391304,8.0
1,AL,,2.555242106424652,16,4.380535443677387,1,4.685913570979917,4,1.4139836883557921,5,0.3547838855728832,4,4.6353149955634425,2,,4.380535443677387,2.6122448979591835,5.714448723434602,5.6030476190476195,4.813913043478261,,1.0479704797047968,0.47044181705040433,0.0,1.581395348837209,3.9701107961865505,0.0,0.326530612244898,0.0,1.0926049300466347,,2.0869565217391304,7.183673469387754
198,AL,Birmingham,2.8493541630322192,18,7.1998652971880786,1,4.637619745672822,5,1.4139836883557921,5,0.3547838855728832,4,4.137118974985754,3,,7.1998652971880786,2.6122448979591835,5.714448723434602,5.6030476190476195,4.813913043478261,4.444444444444445,1.0479704797047968,0.47044181705040433,0.0,1.581395348837209,3.9701107961865505,0.0,0.326530612244898,0.0,1.0926049300466347,3.14072693383038,2.0869565217391304,7.183673469387754
142,AL,Huntsville,2.988210119859389,18,9.326485940394004,1,4.637619745672822,5,1.4139836883557921,5,0.3547838855728832,4,4.2613811682134655,3,,9.326485940394004,2.6122448979591835,5.714448723434602,5.6030476190476195,4.813913043478261,4.444444444444445,1.0479704797047968,0.47044181705040433,0.0,1.581395348837209,3.9701107961865505,0.0,0.326530612244898,0.0,1.0926049300466347,3.5135135135135114,2.0869565217391304,7.183673469387754
215,AL,Mobile,2.715244128221962,18,6.496043104899814,1,4.637619745672822,5,1.4139836883557921,5,0.3547838855728832,4,3.5670661635536334,3,,6.496043104899814,2.6122448979591835,5.714448723434602,5.6030476190476195,4.813913043478261,4.444444444444445,1.0479704797047968,0.47044181705040433,0.0,1.581395348837209,3.9701107961865505,0.0,0.326530612244898,0.0,1.0926049300466347,1.4305684995340164,2.0869565217391304,7.183673469387754
193,AL,Montgomery,2.830686413526235,18,7.413706011112983,1,4.637619745672822,5,1.4139836883557921,5,0.3547838855728832,4,3.953832239974881,3,,7.413706011112983,2.6122448979591835,5.714448723434602,5.6030476190476195,4.813913043478261,4.444444444444445,1.0479704797047968,0.47044181705040433,0.0,1.581395348837209,3.9701107961865505,0.0,0.326530612244898,0.0,1.0926049300466347,2.590866728797759,2.0869565217391304,7.183673469387754
2,AR,,2.840882233954059,15,3.1170230678565414,1,5.312254991870424,4,2.127203178677572,4,0.32101857468692857,4,4.2271517302573205,2,,3.1170230678565414,6.040816326530611,5.7623734132078175,5.091047619047619,4.354782608695651,,0.9446494464944649,2.372121966397013,,0.6777408637873754,4.514300438031434,0.5,0.0,0.47761194032,0.30646235842771424,,2.0869565217391304,6.36734693877551
202,AR,Fayetteville,3.100723958150051,15,7.014648930796431,1,5.312254991870424,4,2.127203178677572,4,0.32101857468692857,4,4.2271517302573205,2,,7.014648930796431,6.040816326530611,5.7623734132078175,5.091047619047619,4.354782608695651,,0.9446494464944649,2.372121966397013,,0.6777408637873754,4.514300438031434,0.5,0.0,0.47761194032,0.30646235842771424,,2.0869565217391304,6.36734693877551
282,AR,Fort Smith,3.1693355141207524,16,7.014648930796431,1,5.312254991870424,4,2.127203178677572,4,0.32101857468692857,4,4.2176041047319694,3,,7.014648930796431,6.040816326530611,5.7623734132078175,5.091047619047619,4.354782608695651,,0.9446494464944649,2.372121966397013,,0.6777408637873754,4.514300438031434,0.5,0.0,0.47761194032,0.30646235842771424,4.1985088536812665,2.0869565217391304,6.36734693877551
164,AR,Little Rock,3.289937066765244,16,8.343155413369255,1,5.312254991870424,4,2.127203178677572,4,0.32101857468692857,4,4.4179768913116515,3,,8.343155413369255,6.040816326530611,5.7623734132078175,5.091047619047619,4.354782608695651,,0.9446494464944649,2.372121966397013,,0.6777408637873754,4.514300438031434,0.5,0.0,0.47761194032,0.30646235842771424,4.7996272134203135,2.0869565217391304,6.36734693877551
3,AS,,1.3532338311999998,1,,0,,0,,0,1.3532338311999998,1,,0,,,,,,,,,,,,,,,1.3532338311999998,,,,
4,AZ,,3.6641926547093973,15,3.991244317225122,1,5.5305016669836995,4,4.335888750422425,4,1.64670729385156,4,2.459627329192547,2,,3.991244317225122,1.6326530612244894,7.22293538724861,7.283809523809525,5.982608695652175,,4.221402214022139,5.57809583074051,,0.7973421926910298,6.746714764236023,0.5,1.306122448979592,1.8706467663999997,2.910059960026648,,0.34782608695652173,4.571428571428572
89,AZ,Chandler,3.9071193062030782,17,3.67529712921023,2,5.5305016669836995,4,4.335888750422425,4,1.64670729385156,4,4.339347700667041,3,3.359349941195338,3.991244317225122,1.6326530612244894,7.22293538724861,7.283809523809525,5.982608695652175,,4.221402214022139,5.57809583074051,,0.7973421926910298,6.746714764236023,0.5,1.306122448979592,1.8706467663999997,2.910059960026648,8.098788443616028,0.34782608695652173,4.571428571428572
244,AZ,Gilbert,3.866551354884619,17,3.67529712921023,2,5.5305016669836995,4,4.335888750422425,4,1.64670729385156,4,4.109462643195776,3,3.359349941195338,3.991244317225122,1.6326530612244894,7.22293538724861,7.283809523809525,5.982608695652175,,4.221402214022139,5.57809583074051,,0.7973421926910298,6.746714764236023,0.5,1.306122448979592,1.8706467663999997,2.910059960026648,7.409133271202236,0.34782608695652173,4.571428571428572
257,AZ,Glendale,3.8133744457239382,17,3.67529712921023,2,5.5305016669836995,4,4.335888750422425,4,1.64670729385156,4,3.8081268246185793,3,3.359349941195338,3.991244317225122,1.6326530612244894,7.22293538724861,7.283809523809525,5.982608695652175,,4.221402214022139,5.57809583074051,,0.7973421926910298,6.746714764236023,0.5,1.306122448979592,1.8706467663999997,2.910059960026648,6.5051258154706435,0.34782608695652173,4.571428571428572
99,AZ,Mesa,3.8626163711045733,17,3.632530102587756,2,5.5305016669836995,4,4.335888750422425,4,1.64670729385156,4,4.115675752857161,3,3.27381588795039,3.991244317225122,1.6326530612244894,7.22293538724861,7.283809523809525,5.982608695652175,,4.221402214022139,5.57809583074051,,0.7973421926910298,6.746714764236023,0.5,1.306122448979592,1.8706467663999997,2.910059960026648,7.4277726001863895,0.34782608695652173,4.571428571428572
237,AZ,Peoria,3.8894789334640922,17,3.632530102587756,2,5.5305016669836995,4,4.335888750422425,4,1.64670729385156,4,4.267896939561108,3,3.27381588795039,3.991244317225122,1.6326530612244894,7.22293538724861,7.283809523809525,5.982608695652175,,4.221402214022139,5.57809583074051,,0.7973421926910298,6.746714764236023,0.5,1.306122448979592,1.8706467663999997,2.910059960026648,7.884436160298231,0.34782608695652173,4.571428571428572
87,AZ,Phoenix,4.37678171702179,18,5.759644719713321,2,6.413290222475848,5,4.335888750422425,4,1.64670729385156,4,3.755315392496801,3,4.12915642039987,7.390133019026772,1.6326530612244894,7.22293538724861,7.283809523809525,5.982608695652175,9.944444444444443,4.221402214022139,5.57809583074051,,0.7973421926910298,6.746714764236023,0.5,1.306122448979592,1.8706467663999997,2.910059960026648,6.346691519105309,0.34782608695652173,4.571428571428572
231,AZ,Scottsdale,4.546865594002219,18,5.759644719713321,2,6.413290222475848,5,4.335888750422425,4,1.64670729385156,4,4.775818654379372,3,4.12915642039987,7.390133019026772,1.6326530612244894,7.22293538724861,7.283809523809525,5.982608695652175,9.944444444444443,4.221402214022139,5.57809583074051,,0.7973421926910298,6.746714764236023,0.5,1.306122448979592,1.8706467663999997,2.910059960026648,9.408201304753025,0.34782608695652173,4.571428571428572
233,AZ,Tempe,4.538322568217814,18,5.759644719713321,2,6.413290222475848,5,4.335888750422425,4,1.64670729385156,4,4.724560499672943,3,4.12915642039987,7.390133019026772,1.6326530612244894,7.22293538724861,7.283809523809525,5.982608695652175,9.944444444444443,4.221402214022139,5.57809583074051,,0.7973421926910298,6.746714764236023,0.5,1.306122448979592,1.8706467663999997,2.910059960026648,9.254426840633736,0.34782608695652173,4.571428571428572
93,AZ,Tucson,4.524931379953078,18,6.009580688890818,2,6.413290222475848,5,4.335888750422425,4,1.64670729385156,4,4.477589390632868,3,3.8746926119961502,8.144468765785486,1.6326530612244894,7.22293538724861,7.283809523809525,5.982608695652175,9.944444444444443,4.221402214022139,5.57809583074051,,0.7973421926910298,6.746714764236023,0.5,1.306122448979592,1.8706467663999997,2.910059960026648,8.51351351351351,0.34782608695652173,4.571428571428572
5,CA,,6.433557675461659,16,2.677891900993434,1,5.495540609844058,4,6.879631759750152,5,7.679526574120655,4,6.580301685891748,2,,2.677891900993434,2.4489795918367343,6.187990300955642,6.221714285714287,7.123478260869566,,5.8597785977859775,5.50591163658992,7.359999999999999,7.9734219269103,7.699046637464569,8.0,7.6734693877551035,8.0,7.044636908727514,,6.956521739130435,6.204081632653062
78,CA,Anaheim,6.382070327455518,18,3.942388696139825,2,5.495540609844058,4,6.879631759750152,5,7.679526574120655,4,6.631353655770018,3,5.206885491286217,2.677891900993434,2.4489795918367343,6.187990300955642,6.221714285714287,7.123478260869566,,5.8597785977859775,5.50591163658992,7.359999999999999,7.9734219269103,7.699046637464569,8.0,7.6734693877551035,8.0,7.044636908727514,6.733457595526557,6.956521739130435,6.204081632653062
115,CA,Bakersfield,6.311853267860083,18,3.340724069380157,2,5.495540609844058,4,6.879631759750152,5,7.679526574120655,4,6.611161049370516,3,2.44841227413664,4.233035864623674,2.4489795918367343,6.187990300955642,6.221714285714287,7.123478260869566,,5.8597785977859775,5.50591163658992,7.359999999999999,7.9734219269103,7.699046637464569,8.0,7.6734693877551035,8.0,7.044636908727514,6.67287977632805,6.956521739130435,6.204081632653062
58,CA,Chula Vista,6.551195110467703,18,5.797689748841293,2,5.495540609844058,4,6.879631759750152,5,7.679526574120655,4,6.409234985375487,3,7.362343633058911,4.233035864623674,2.4489795918367343,6.187990300955642,6.221714285714287,7.123478260869566,,5.8597785977859775,5.50591163658992,7.359999999999999,7.9734219269103,7.699046637464569,8.0,7.6734693877551035,8.0,7.044636908727514,6.0671015843429625,6.956521739130435,6.204081632653062
278,CA,Fontana,6.460846140808389,18,5.797689748841293,2,5.495540609844058,4,6.879631759750152,5,7.679526574120655,4,5.8671411674196,3,7.362343633058911,4.233035864623674,2.4489795918367343,6.187990300955642,6.221714285714287,7.123478260869566,,5.8597785977859775,5.50591163658992,7.359999999999999,7.9734219269103,7.699046637464569,8.0,7.6734693877551035,8.0,7.044636908727514,4.440820130475304,6.956521739130435,6.204081632653062
236,CA,Fremont,6.680893774649126,18,5.797689748841293,2,5.495540609844058,4,6.879631759750152,5,7.679526574120655,4,7.187426970464023,3,7.362343633058911,4.233035864623674,2.4489795918367343,6.187990300955642,6.221714285714287,7.123478260869566,,5.8597785977859775,5.50591163658992,7.359999999999999,7.9734219269103,7.699046637464569,8.0,7.6734693877551035,8.0,7.044636908727514,8.401677539608574,6.956521739130435,6.204081632653062
128,CA,Fresno,6.284543785239504,18,3.313950841358796,2,5.495540609844058,4,6.879631759750152,5,7.679526574120655,4,6.465152972327956,3,1.238105420720624,5.389796261996969,2.4489795918367343,6.187990300955642,6.221714285714287,7.123478260869566,,5.8597785977859775,5.50591163658992,7.359999999999999,7.9734219269103,7.699046637464569,8.0,7.6734693877551035,8.0,7.044636908727514,6.23485554520037,6.956521739130435,6.204081632653062
250,CA,Garden Grove,6.330106589422998,18,3.313950841358796,2,5.495540609844058,4,6.879631759750152,5,7.679526574120655,4,6.73852979742892,3,1.238105420720624,5.389796261996969,2.4489795918367343,6.187990300955642,6.221714285714287,7.123478260869566,,5.8597785977859775,5.50591163658992,7.359999999999999,7.9734219269103,7.699046637464569,8.0,7.6734693877551035,8.0,7.044636908727514,7.054986020503263,6.956521739130435,6.204081632653062
241,CA,Glendale,6.362466535576048,18,3.313950841358796,2,5.495540609844058,4,6.879631759750152,5,7.679526574120655,4,6.932689474347217,3,1.238105420720624,5.389796261996969,2.4489795918367343,6.187990300955642,6.221714285714287,7.123478260869566,,5.8597785977859775,5.50591163658992,7.359999999999999,7.9734219269103,7.699046637464569,8.0,7.6734693877551035,8.0,7.044636908727514,7.637465051258157,6.956521739130435,6.204081632653062
230,CA,Huntington Beach,6.471713713788743,18,3.313950841358796,2,5.495540609844058,4,6.879631759750152,5,7.679526574120655,4,7.58817254362339,3,1.238105420720624,5.389796261996969,2.4489795918367343,6.187990300955642,6.221714285714287,7.123478260869566,,5.8597785977859775,5.50591163658992,7.359999999999999,7.9734219269103,7.699046637464569,8.0,7.6734693877551035,8.0,7.044636908727514,9.603914259086674,6.956521739130435,6.204081632653062
240,CA,Irvine,6.363760933422169,18,3.313950841358796,2,5.495540609844058,4,6.879631759750152,5,7.679526574120655,4,6.940455861423948,3,1.238105420720624,5.389796261996969,2.4489795918367343,6.187990300955642,6.221714285714287,7.123478260869566,,5.8597785977859775,5.50591163658992,7.359999999999999,7.9734219269103,7.699046637464569,8.0,7.6734693877551035,8.0,7.044636908727514,7.660764212488347,6.956521739130435,6.204081632653062
71,CA,Long Beach,6.580711423215229,18,5.783746628806673,2,5.495540609844058,4,6.879631759750152,5,7.679526574120655,4,6.595628275217052,3,6.177696995616379,5.389796261996969,2.4489795918367343,6.187990300955642,6.221714285714287,7.123478260869566,,5.8597785977859775,5.50591163658992,7.359999999999999,7.9734219269103,7.699046637464569,8.0,7.6734693877551035,8.0,7.044636908727514,6.6262814538676595,6.956521739130435,6.204081632653062
70,CA,Los Angeles,6.5917786220506205,19,5.614727940699799,2,5.8408769323196905,5,6.879631759750152,5,7.679526574120655,4,6.5645627269101245,3,6.203357211589864,5.026098669809733,2.4489795918367343,6.187990300955642,6.221714285714287,7.123478260869566,7.222222222222223,5.8597785977859775,5.50591163658992,7.359999999999999,7.9734219269103,7.699046637464569,8.0,7.6734693877551035,8.0,7.044636908727514,6.533084808946876,6.956521739130435,6.204081632653062
220,CA,Modesto,6.553275715921037,19,5.645036073382068,2,5.8408769323196905,5,6.879631759750152,5,7.679526574120655,4,6.30050556630124,3,6.203357211589864,5.086714935174271,2.4489795918367343,6.187990300955642,6.221714285714287,7.123478260869566,7.222222222222223,5.8597785977859775,5.50591163658992,7.359999999999999,7.9734219269103,7.699046637464569,8.0,7.6734693877551035,8.0,7.044636908727514,5.740913327120225,6.956521739130435,6.204081632653062
279,CA,Moreno Valley,6.484113995216666,19,5.645036073382068,2,5.8408769323196905,5,6.879631759750152,5,7.679526574120655,4,5.862481335173562,3,6.203357211589864,5.086714935174271,2.4489795918367343,6.187990300955642,6.221714285714287,7.123478260869566,7.222222222222223,5.8597785977859775,5.50591163658992,7.359999999999999,7.9734219269103,7.699046637464569,8.0,7.6734693877551035,8.0,7.044636908727514,4.426840633737187,6.956521739130435,6.204081632653062
72,CA,Oakland,6.685042950331851,19,5.599061519762907,2,5.8408769323196905,5,6.879631759750152,5,7.679526574120655,4,7.165681086649173,3,6.1114081043515425,5.086714935174271,2.4489795918367343,6.187990300955642,6.221714285714287,7.123478260869566,7.222222222222223,5.8597785977859775,5.50591163658992,7.359999999999999,7.9734219269103,7.699046637464569,8.0,7.6734693877551035,8.0,7.044636908727514,8.336439888164026,6.956521739130435,6.204081632653062
238,CA,Oceanside,6.652178870280838,19,5.599061519762907,2,5.8408769323196905,5,6.879631759750152,5,7.679526574120655,4,6.957541912992759,3,6.1114081043515425,5.086714935174271,2.4489795918367343,6.187990300955642,6.221714285714287,7.123478260869566,7.222222222222223,5.8597785977859775,5.50591163658992,7.359999999999999,7.9734219269103,7.699046637464569,8.0,7.6734693877551035,8.0,7.044636908727514,7.712022367194779,6.956521739130435,6.204081632653062
268,CA,Ontario,6.521948821720481,19,5.599061519762907,2,5.8408769323196905,5,6.879631759750152,5,7.679526574120655,4,6.13275160544383,3,6.1114081043515425,5.086714935174271,2.4489795918367343,6.187990300955642,6.221714285714287,7.123478260869566,7.222222222222223,5.8597785977859775,5.50591163658992,7.359999999999999,7.9734219269103,7.699046637464569,8.0,7.6734693877551035,8.0,7.044636908727514,5.2376514445479945,6.956521739130435,6.204081632653062
153,CA,Oxnard,6.758283144393562,19,7.40155352178345,2,5.8408769323196905,5,6.879631759750152,5,7.679526574120655,4,6.427874314359642,3,6.1114081043515425,8.691698939215357,2.4489795918367343,6.187990300955642,6.221714285714287,7.123478260869566,7.222222222222223,5.8597785977859775,5.50591163658992,7.359999999999999,7.9734219269103,7.699046637464569,8.0,7.6734693877551035,8.0,7.044636908727514,6.123019571295433,6.956521739130435,6.204081632653062
255,CA,Rancho Cucamonga,6.795561802361874,19,7.40155352178345,2,5.8408769323196905,5,6.879631759750152,5,7.679526574120655,4,6.663972481492292,3,6.1114081043515425,8.691698939215357,2.4489795918367343,6.187990300955642,6.221714285714287,7.123478260869566,7.222222222222223,5.8597785977859775,5.50591163658992,7.359999999999999,7.9734219269103,7.699046637464569,8.0,7.6734693877551035,8.0,7.044636908727514,6.831314072693379,6.956521739130435,6.204081632653062
91,CA,Riverside,6.483193597582332,19,5.012703189508173,2,5.463099154541913,5,6.879631759750152,5,7.679526574120655,4,6.907837035701674,3,3.9452582059232326,6.080148173093113,2.4489795918367343,6.187990300955642,6.221714285714287,7.123478260869566,5.333333333333333,5.8597785977859775,5.50591163658992,7.359999999999999,7.9734219269103,7.699046637464569,8.0,7.6734693877551035,8.0,7.044636908727514,7.5629077353215255,6.956521739130435,6.204081632653062
67,CA,Sacramento,6.708636597366044,19,7.273237409727431,2,5.463099154541913,5,6.879631759750152,5,7.679526574120655,4,6.82861988751901,3,6.361595210093016,8.184879609361845,2.4489795918367343,6.187990300955642,6.221714285714287,7.123478260869566,5.333333333333333,5.8597785977859775,5.50591163658992,7.359999999999999,7.9734219269103,7.699046637464569,8.0,7.6734693877551035,8.0,7.044636908727514,7.325256290773533,6.956521739130435,6.204081632653062
212,CA,Salinas,6.624535960186296,19,6.474281356519819,2,5.463099154541913,5,6.879631759750152,5,7.679526574120655,4,6.82861988751901,3,6.361595210093016,6.5869675029466235,2.4489795918367343,6.187990300955642,6.221714285714287,7.123478260869566,5.333333333333333,5.8597785977859775,5.50591163658992,7.359999999999999,7.9734219269103,7.699046637464569,8.0,7.6734693877551035,8.0,7.044636908727514,7.325256290773533,6.956521739130435,6.204081632653062
95,CA,San Benandino,6.499386134912108,19,5.285358016415041,2,5.463099154541913,5,6.879631759750152,5,7.679526574120655,4,6.82861988751901,3,3.983748529883459,6.5869675029466235,2.4489795918367343,6.187990300955642,6.221714285714287,7.123478260869566,5.333333333333333,5.8597785977859775,5.50591163658992,7.359999999999999,7.9734219269103,7.699046637464569,8.0,7.6734693877551035,8.0,7.044636908727514,7.325256290773533,6.956521739130435,6.204081632653062
280,CA,San Bernardino,6.346592688107772,19,5.285358016415041,2,5.463099154541913,5,6.879631759750152,5,7.679526574120655,4,5.860928057758213,3,3.983748529883459,6.5869675029466235,2.4489795918367343,6.187990300955642,6.221714285714287,7.123478260869566,5.333333333333333,5.8597785977859775,5.50591163658992,7.359999999999999,7.9734219269103,7.699046637464569,8.0,7.6734693877551035,8.0,7.044636908727514,4.422180801491142,6.956521739130435,6.204081632653062
80,CA,San Diego,6.595317085143288,19,6.054577160107049,2,5.463099154541913,5,6.879631759750152,5,7.679526574120655,4,6.923369809855139,3,4.7257564417833855,7.383397878430712,2.4489795918367343,6.187990300955642,6.221714285714287,7.123478260869566,5.333333333333333,5.8597785977859775,5.50591163658992,7.359999999999999,7.9734219269103,7.699046637464569,8.0,7.6734693877551035,8.0,7.044636908727514,7.609506057781921,6.956521739130435,6.204081632653062
56,CA,San Francisco,6.923358176938719,19,8.319476385844919,2,5.483099154541913,5,6.879631759750152,5,7.679526574120655,4,7.457697240734293,3,8.125735058270072,8.513217713419767,2.4489795918367343,6.187990300955642,6.221714285714287,7.123478260869566,5.433333333333334,5.8597785977859775,5.50591163658992,7.359999999999999,7.9734219269103,7.699046637464569,8.0,7.6734693877551035,8.0,7.044636908727514,9.212488350419383,6.956521739130435,6.204081632653062
64,CA,San Jose,6.832746144346411,19,8.090069345556296,2,5.483099154541913,5,6.879631759750152,5,7.679526574120655,4,7.036759061175424,3,6.814925692291243,9.36521299882135,2.4489795918367343,6.187990300955642,6.221714285714287,7.123478260869566,5.433333333333334,5.8597785977859775,5.50591163658992,7.359999999999999,7.9734219269103,7.699046637464569,8.0,7.6734693877551035,8.0,7.044636908727514,7.949673811742775,6.956521739130435,6.204081632653062
68,CA,Santa Ana,6.750264305215745,19,7.812083672510216,2,5.483099154541913,5,6.879631759750152,5,7.679526574120655,4,6.69969786204526,3,6.258954346199081,9.36521299882135,2.4489795918367343,6.187990300955642,6.221714285714287,7.123478260869566,5.433333333333334,5.8597785977859775,5.50591163658992,7.359999999999999,7.9734219269103,7.699046637464569,8.0,7.6734693877551035,8.0,7.044636908727514,6.938490214352283,6.956521739130435,6.204081632653062
178,CA,Santa Barbara,6.674228112697069,19,7.0897398435827865,2,5.483099154541913,5,6.879631759750152,5,7.679526574120655,4,6.69969786204526,3,6.258954346199081,7.920525340966492,2.4489795918367343,6.187990300955642,6.221714285714287,7.123478260869566,5.433333333333334,5.8597785977859775,5.50591163658992,7.359999999999999,7.9734219269103,7.699046637464569,8.0,7.6734693877551035,8.0,7.044636908727514,6.938490214352283,6.956521739130435,6.204081632653062
258,CA,Santa Clarita,6.651419460124351,19,7.0897398435827865,2,5.483099154541913,5,6.879631759750152,5,7.679526574120655,4,6.555243062418047,3,6.258954346199081,7.920525340966492,2.4489795918367343,6.187990300955642,6.221714285714287,7.123478260869566,5.433333333333334,5.8597785977859775,5.50591163658992,7.359999999999999,7.9734219269103,7.699046637464569,8.0,7.6734693877551035,8.0,7.044636908727514,6.5051258154706435,6.956521739130435,6.204081632653062
157,CA,Santa Rosa,6.659961777001648,19,7.385244137234917,2,5.483099154541913,5,6.879631759750152,5,7.679526574120655,4,6.412341540206178,3,6.258954346199081,8.511533928270753,2.4489795918367343,6.187990300955642,6.221714285714287,7.123478260869566,5.433333333333334,5.8597785977859775,5.50591163658992,7.359999999999999,7.9734219269103,7.699046637464569,8.0,7.6734693877551035,8.0,7.044636908727514,6.076421248835039,6.956521739130435,6.204081632653062
86,CA,Stockton,6.368393051535196,19,4.787755038407061,2,5.483099154541913,5,6.879631759750152,5,7.679526574120655,4,6.297399011470547,3,4.165508393028974,5.41000168378515,2.4489795918367343,6.187990300955642,6.221714285714287,7.123478260869566,5.433333333333334,5.8597785977859775,5.50591163658992,7.359999999999999,7.9734219269103,7.699046637464569,8.0,7.6734693877551035,8.0,7.044636908727514,5.731593662628144,6.956521739130435,6.204081632653062
173,CA,Vallejo,6.50938790269745,19,6.127206124448483,2,5.483099154541913,5,6.879631759750152,5,7.679526574120655,4,6.297399011470547,3,4.165508393028974,8.088903855867992,2.4489795918367343,6.187990300955642,6.221714285714287,7.123478260869566,5.433333333333334,5.8597785977859775,5.50591163658992,7.359999999999999,7.9734219269103,7.699046637464569,8.0,7.6734693877551035,8.0,7.044636908727514,5.731593662628144,6.956521739130435,6.204081632653062
225,CA,Visalia,6.227929921998944,19,3.4533553078126853,2,5.483099154541913,5,6.879631759750152,5,7.679526574120655,4,6.297399011470547,3,4.165508393028974,2.741202222596397,2.4489795918367343,6.187990300955642,6.221714285714287,7.123478260869566,5.433333333333334,5.8597785977859775,5.50591163658992,7.359999999999999,7.9734219269103,7.699046637464569,8.0,7.6734693877551035,8.0,7.044636908727514,5.731593662628144,6.956521739130435,6.204081632653062
6,CO,,5.413972746988245,16,6.989728910591009,1,4.578179211600177,4,4.876659883846298,5,7.459831801261863,4,3.5492457852706294,2,,6.989728910591009,0.6530612244897959,6.727713592925403,6.229333333333335,4.702608695652173,,5.874538745387453,5.423771001866833,6.720000000000001,2.67109634551495,3.693893326462251,8.0,6.8571428571428585,7.960199004800001,7.021985343104594,,6.608695652173912,0.4897959183673469
84,CO,Aurora,5.42082440749412,18,5.610763097442409,2,4.578179211600177,4,4.876659883846298,5,7.459831801261863,4,4.605989889776568,3,4.231797284293809,6.989728910591009,0.6530612244897959,6.727713592925403,6.229333333333335,4.702608695652173,,5.874538745387453,5.423771001866833,6.720000000000001,2.67109634551495,3.693893326462251,8.0,6.8571428571428585,7.960199004800001,7.021985343104594,6.719478098788445,6.608695652173912,0.4897959183673469
125,CO,Colorado Springs,5.501138289778735,18,5.781397916848305,2,4.578179211600177,4,4.876659883846298,5,7.459831801261863,4,4.974116637213659,3,1.6486688762963753,9.914126957400235,0.6530612244897959,6.727713592925403,6.229333333333335,4.702608695652173,,5.874538745387453,5.423771001866833,6.720000000000001,2.67109634551495,3.693893326462251,8.0,6.8571428571428585,7.960199004800001,7.021985343104594,7.823858341099718,6.608695652173912,0.4897959183673469
145,CO,Denve,5.454366480083873,18,5.360451629594558,2,4.578179211600177,4,4.876659883846298,5,7.459831801261863,4,4.974116637213659,3,1.6486688762963753,9.072234382892741,0.6530612244897959,6.727713592925403,6.229333333333335,4.702608695652173,,5.874538745387453,5.423771001866833,6.720000000000001,2.67109634551495,3.693893326462251,8.0,6.8571428571428585,7.960199004800001,7.021985343104594,7.823858341099718,6.608695652173912,0.4897959183673469
76,CO,Denver,5.736748289700169,18,7.186603666374202,2,4.578179211600177,4,4.876659883846298,5,7.459831801261863,4,5.450972803724998,3,5.3009729498556615,9.072234382892741,0.6530612244897959,6.727713592925403,6.229333333333335,4.702608695652173,,5.874538745387453,5.423771001866833,6.720000000000001,2.67109634551495,3.693893326462251,8.0,6.8571428571428585,7.960199004800001,7.021985343104594,9.254426840633736,6.608695652173912,0.4897959183673469
7,CT,,6.342709099914018,16,6.014480552281529,1,4.808715589914037,4,7.191604275696657,5,7.4159341025610335,4,5.3061224489795915,2,,6.014480552281529,2.775510204081632,5.887890457851948,5.395809523809524,5.175652173913043,,7.80811808118081,6.526446795270689,7.840000000000001,6.95016611295681,6.83329038907498,8.0,6.36734693877551,7.4029850744,7.89340439706862,,8.0,2.612244897959184
175,CT,Bridgeport,6.313269242769727,17,8.003030813268227,1,4.808715589914037,4,7.191604275696657,5,7.4159341025610335,4,4.82197538847785,3,,8.003030813268227,2.775510204081632,5.887890457851948,5.395809523809524,5.175652173913043,,7.80811808118081,6.526446795270689,7.840000000000001,6.95016611295681,6.83329038907498,8.0,6.36734693877551,7.4029850744,7.89340439706862,3.853681267474367,8.0,2.612244897959184
