,State,City,M,n,PSW,M_social,n_social,M_race,n_race,M_gender,n_gender,M_sexual_orientation,n_sexual_orientation,M_disabilities,n_disabilities,M_infogram_socialEquityCitiesRanking,PSW_infogram_socialEquityCitiesRanking,M_nationalEquityAtlas,PSW_nationalEquityAtlas,M_usNews_stateRankingsEquality,PSW_usNews_stateRankingsEquality,M_wallethub_statesRacialEquality,PSW_wallethub_statesRacialEquality,M_wallethub_racialIntegration,PSW_wallethub_racialIntegration,M_wisevoter_mostDiverseStates,PSW_wisevoter_mostDiverseStates,M_bloomberg_blackWomenMetros,PSW_bloomberg_blackWomenMetros,M_georgetown_usaIndex,PSW_georgetown_usaIndex,M_usaNews_statesGenderEquality,PSW_usaNews_statesGenderEquality,M_statusWomen_bestWorstStates,PSW_statusWomen_bestWorstStates,M_iwpr_reproductiveRights,PSW_iwpr_reproductiveRights,M_wallethub_womenEquity,PSW_wallethub_womenEquity,M_hrc_stateEquityIndex,PSW_hrc_stateEquityIndex,M_move_lgbtqFamily,PSW_move_lgbtqFamily,M_map_equaliltyMaps,PSW_map_equaliltyMaps,M_axios_lgbtq_equality,PSW_axios_lgbtq_equality,M_wallethub_citiesDisabilities,PSW_wallethub_citiesDisabilities,M_ncaj_disabilityAccess,PSW_ncaj_disabilityAccess,M_usNews_equalityRankings,PSW_usNews_equalityRankings
10,FL,,4.86373237692051,16,3.661458333333333,4.865999999999999,1,6.828117647058822,4,3.7782727272727277,5,4.00101127493808,4,5.735294117647059,2,,,10.100237837837836,7.6,5.479783783783785,3.04,6.232008648648649,3.04,5.729695135135136,3.04,6.6525405405405404,3.8,,,3.987027027027028,3.1666666666666665,3.979762162162163,2.533333333333333,0.6918918918918919,3.1666666666666665,1.9096216216216217,2.533333333333333,3.809556756756757,2.533333333333333,5.8378378378378395,4.75,3.6629570747217817,3.8,3.2916498590270273,4.75,6.93145945945946,4.75,,,4.151351351351352,3.04,5.372337042925279,3.04
181,FL,Cape Coral,5.140634924322059,17,4.250784313725491,6.281999999999999,1,6.828117647058822,4,3.7782727272727277,5,4.00101127493808,4,5.173647058823529,3,,,22.46324276950043,15.2,4.720070113935144,3.04,5.368007011393512,3.04,4.935333917616125,3.04,5.73023663453111,3.8,,,3.4342681858019275,3.1666666666666665,3.428010517090271,2.533333333333333,0.5959684487291846,3.1666666666666665,1.6448729184925497,2.533333333333333,3.2814022787028914,2.533333333333333,5.0284837861524965,4.75,3.155127081507449,3.8,2.835297657383873,4.75,5.970486415425064,4.75,6.596655565293601,6.08,3.5758106923751085,3.04,4.627519719544258,3.04
197,FL,Deltona,5.0750082810267045,17,4.250784313725491,5.970000000000001,1,6.828117647058822,4,3.7782727272727277,5,4.00101127493808,4,5.173647058823529,3,,,21.3475898334794,15.2,4.720070113935144,3.04,5.368007011393512,3.04,4.935333917616125,3.04,5.73023663453111,3.8,,,3.4342681858019275,3.1666666666666665,3.428010517090271,2.533333333333333,0.5959684487291846,3.1666666666666665,1.6448729184925497,2.533333333333333,3.2814022787028914,2.533333333333333,5.0284837861524965,4.75,3.155127081507449,3.8,2.835297657383873,4.75,5.970486415425064,4.75,6.596655565293601,6.08,3.5758106923751085,3.04,4.627519719544258,3.04
242,FL,Fort Lauderdale,5.1188435132791135,17,4.250784313725491,5.970000000000001,1,6.828117647058822,4,3.7782727272727277,5,4.00101127493808,4,5.434147058823529,3,,,21.3475898334794,15.2,4.720070113935144,3.04,5.368007011393512,3.04,4.935333917616125,3.04,5.73023663453111,3.8,,,3.4342681858019275,3.1666666666666665,3.428010517090271,2.533333333333333,0.5959684487291846,3.1666666666666665,1.6448729184925497,2.533333333333333,3.2814022787028914,2.533333333333333,5.0284837861524965,4.75,3.155127081507449,3.8,2.835297657383873,4.75,5.970486415425064,4.75,7.341854513584573,6.08,3.5758106923751085,3.04,4.627519719544258,3.04
273,FL,Hialeah,5.07584964824844,17,4.250784313725491,5.970000000000001,1,6.828117647058822,4,3.7782727272727277,5,4.00101127493808,4,5.178647058823529,3,,,21.3475898334794,15.2,4.720070113935144,3.04,5.368007011393512,3.04,4.935333917616125,3.04,5.73023663453111,3.8,,,3.4342681858019275,3.1666666666666665,3.428010517090271,2.533333333333333,0.5959684487291846,3.1666666666666665,1.6448729184925497,2.533333333333333,3.2814022787028914,2.533333333333333,5.0284837861524965,4.75,3.155127081507449,3.8,2.835297657383873,4.75,5.970486415425064,4.75,6.6109588080631,6.08,3.5758106923751085,3.04,4.627519719544258,3.04
121,FL,Jacksonville,5.056656277163017,19,5.203333333333334,5.553555555555556,2,5.891777777777776,5,3.7782727272727277,5,4.00101127493808,4,5.28164705882353,3,16.395259449071105,19.0,20.106649583600255,15.2,3.855989750160153,3.04,4.385311979500319,3.04,4.031846252402306,3.04,4.6812299807815485,3.8,6.280589365791158,7.6,2.8055733504163998,3.1666666666666665,2.800461242793081,2.533333333333333,0.486867392696989,3.1666666666666665,1.3437540038436895,2.533333333333333,2.6806918641896216,2.533333333333333,4.1079436258808455,4.75,2.577533255454648,3.8,2.316253454212043,4.75,4.8774983984625235,4.75,5.641429852658551,6.08,2.921204356181934,3.04,3.7803821080001505,3.04
201,FL,Lakeland,4.900909960699211,19,5.203333333333334,5.1033333333333335,2,5.891777777777776,5,3.7782727272727277,5,4.00101127493808,4,5.28164705882353,3,16.395259449071105,19.0,17.14746957078795,15.2,3.855989750160153,3.04,4.385311979500319,3.04,4.031846252402306,3.04,4.6812299807815485,3.8,6.280589365791158,7.6,2.8055733504163998,3.1666666666666665,2.800461242793081,2.533333333333333,0.486867392696989,3.1666666666666665,1.3437540038436895,2.533333333333333,2.6806918641896216,2.533333333333333,4.1079436258808455,4.75,2.577533255454648,3.8,2.316253454212043,4.75,4.8774983984625235,4.75,5.641429852658551,6.08,2.921204356181934,3.04,3.7803821080001505,3.04
97,FL,Miami,5.214155316240531,19,5.203333333333334,5.527333333333332,2,6.613999999999997,5,3.7782727272727277,5,4.00101127493808,4,5.417147058823528,3,19.082767456758482,19.0,17.246790518898138,15.2,3.855989750160153,3.04,4.385311979500319,3.04,4.031846252402306,3.04,4.6812299807815485,3.8,9.128763613068545,7.6,2.8055733504163998,3.1666666666666665,2.800461242793081,2.533333333333333,0.486867392696989,3.1666666666666665,1.3437540038436895,2.533333333333333,2.6806918641896216,2.533333333333333,4.1079436258808455,4.75,2.577533255454648,3.8,2.316253454212043,4.75,4.8774983984625235,4.75,5.958088404868674,6.08,2.921204356181934,3.04,3.7803821080001505,3.04
222,FL,Naples,4.99644871790613,19,5.203333333333334,4.898,2,6.613999999999997,5,3.7782727272727277,5,4.00101127493808,4,5.417147058823528,3,19.082767456758482,19.0,13.11036515054452,15.2,3.855989750160153,3.04,4.385311979500319,3.04,4.031846252402306,3.04,4.6812299807815485,3.8,9.128763613068545,7.6,2.8055733504163998,3.1666666666666665,2.800461242793081,2.533333333333333,0.486867392696989,3.1666666666666665,1.3437540038436895,2.533333333333333,2.6806918641896216,2.533333333333333,4.1079436258808455,4.75,2.577533255454648,3.8,2.316253454212043,4.75,4.8774983984625235,4.75,5.958088404868674,6.08,2.921204356181934,3.04,3.7803821080001505,3.04
194,FL,Ocala,5.238293689078455,19,5.203333333333334,5.59711111111111,2,6.613999999999997,5,3.7782727272727277,5,4.00101127493808,4,5.417147058823528,3,19.082767456758482,19.0,17.7054196028187,15.2,3.855989750160153,3.04,4.385311979500319,3.04,4.031846252402306,3.04,4.6812299807815485,3.8,9.128763613068545,7.6,2.8055733504163998,3.1666666666666665,2.800461242793081,2.533333333333333,0.486867392696989,3.1666666666666665,1.3437540038436895,2.533333333333333,2.6806918641896216,2.533333333333333,4.1079436258808455,4.75,2.577533255454648,3.8,2.316253454212043,4.75,4.8774983984625235,4.75,5.958088404868674,6.08,2.921204356181934,3.04,3.7803821080001505,3.04
133,FL,Orlando,5.168915085619135,19,5.203333333333334,5.178333333333333,2,7.002888888888887,5,3.7782727272727277,5,4.00101127493808,4,5.3746470588235296,3,14.668097373478538,19.0,19.367584881486223,15.2,3.855989750160153,3.04,4.385311979500319,3.04,4.031846252402306,3.04,4.6812299807815485,3.8,10.662395900064059,7.6,2.8055733504163998,3.1666666666666665,2.800461242793081,2.533333333333333,0.486867392696989,3.1666666666666665,1.3437540038436895,2.533333333333333,2.6806918641896216,2.533333333333333,4.1079436258808455,4.75,2.577533255454648,3.8,2.316253454212043,4.75,4.8774983984625235,4.75,5.858767456758487,6.08,2.921204356181934,3.04,3.7803821080001505,3.04
144,FL,Palm Bay,5.243943913293703,19,5.203333333333334,5.3952222222222215,2,7.002888888888887,5,3.7782727272727277,5,4.00101127493808,4,5.3746470588235296,3,14.668097373478538,19.0,20.793132607303008,15.2,3.855989750160153,3.04,4.385311979500319,3.04,4.031846252402306,3.04,4.6812299807815485,3.8,10.662395900064059,7.6,2.8055733504163998,3.1666666666666665,2.800461242793081,2.533333333333333,0.486867392696989,3.1666666666666665,1.3437540038436895,2.533333333333333,2.6806918641896216,2.533333333333333,4.1079436258808455,4.75,2.577533255454648,3.8,2.316253454212043,4.75,4.8774983984625235,4.75,5.858767456758487,6.08,2.921204356181934,3.04,3.7803821080001505,3.04
270,FL,Pembroke Pines,5.220512779405169,19,5.203333333333334,5.3952222222222215,2,7.002888888888887,5,3.7782727272727277,5,4.00101127493808,4,5.184147058823529,3,14.668097373478538,19.0,20.793132607303008,15.2,3.855989750160153,3.04,4.385311979500319,3.04,4.031846252402306,3.04,4.6812299807815485,3.8,10.662395900064059,7.6,2.8055733504163998,3.1666666666666665,2.800461242793081,2.533333333333333,0.486867392696989,3.1666666666666665,1.3437540038436895,2.533333333333333,2.6806918641896216,2.533333333333333,4.1079436258808455,4.75,2.577533255454648,3.8,2.316253454212043,4.75,4.8774983984625235,4.75,5.41357591287636,6.08,2.921204356181934,3.04,3.7803821080001505,3.04
184,FL,Pensacola,5.084599903043863,19,5.203333333333334,5.002333333333333,2,7.002888888888887,5,3.7782727272727277,5,4.00101127493808,4,5.184147058823529,3,14.668097373478538,19.0,18.21078795643818,15.2,3.855989750160153,3.04,4.385311979500319,3.04,4.031846252402306,3.04,4.6812299807815485,3.8,10.662395900064059,7.6,2.8055733504163998,3.1666666666666665,2.800461242793081,2.533333333333333,0.486867392696989,3.1666666666666665,1.3437540038436895,2.533333333333333,2.6806918641896216,2.533333333333333,4.1079436258808455,4.75,2.577533255454648,3.8,2.316253454212043,4.75,4.8774983984625235,4.75,5.41357591287636,6.08,2.921204356181934,3.04,3.7803821080001505,3.04
195,FL,Port St. Lucie,5.048899710859366,19,5.203333333333334,4.917444444444444,2,7.002888888888887,5,3.7782727272727277,5,4.00101127493808,4,5.132647058823529,3,14.668097373478538,19.0,17.652837924407425,15.2,3.855989750160153,3.04,4.385311979500319,3.04,4.031846252402306,3.04,4.6812299807815485,3.8,10.662395900064059,7.6,2.8055733504163998,3.1666666666666665,2.800461242793081,2.533333333333333,0.486867392696989,3.1666666666666665,1.3437540038436895,2.533333333333333,2.6806918641896216,2.533333333333333,4.1079436258808455,4.75,2.577533255454648,3.8,2.316253454212043,4.75,4.8774983984625235,4.75,5.293222293401664,6.08,2.921204356181934,3.04,3.7803821080001505,3.04
162,FL,Sarasota,5.1445307166249,19,5.203333333333334,5.193888888888889,2,7.002888888888887,5,3.7782727272727277,5,4.00101127493808,4,5.132647058823529,3,14.668097373478538,19.0,19.469827033952594,15.2,3.855989750160153,3.04,4.385311979500319,3.04,4.031846252402306,3.04,4.6812299807815485,3.8,10.662395900064059,7.6,2.8055733504163998,3.1666666666666665,2.800461242793081,2.533333333333333,0.486867392696989,3.1666666666666665,1.3437540038436895,2.533333333333333,2.6806918641896216,2.533333333333333,4.1079436258808455,4.75,2.577533255454648,3.8,2.316253454212043,4.75,4.8774983984625235,4.75,5.293222293401664,6.08,2.921204356181934,3.04,3.7803821080001505,3.04
102,FL,St. Petersburg,5.399928538533933,19,5.203333333333334,5.815555555555555,2,7.002888888888887,5,3.7782727272727277,5,4.00101127493808,4,5.460647058823529,3,18.754131966688018,19.0,19.469827033952594,15.2,3.855989750160153,3.04,4.385311979500319,3.04,4.031846252402306,3.04,4.6812299807815485,3.8,10.662395900064059,7.6,2.8055733504163998,3.1666666666666665,2.800461242793081,2.533333333333333,0.486867392696989,3.1666666666666665,1.3437540038436895,2.533333333333333,2.6806918641896216,2.533333333333333,4.1079436258808455,4.75,2.577533255454648,3.8,2.316253454212043,4.75,4.8774983984625235,4.75,6.059746316463804,6.08,2.921204356181934,3.04,3.7803821080001505,3.04
208,FL,Tallahassee,5.190278314318686,19,5.203333333333334,5.420888888888888,2,7.002888888888887,5,3.7782727272727277,5,4.00101127493808,4,4.866147058823529,3,18.754131966688018,19.0,16.875797565663035,15.2,3.855989750160153,3.04,4.385311979500319,3.04,4.031846252402306,3.04,4.6812299807815485,3.8,10.662395900064059,7.6,2.8055733504163998,3.1666666666666665,2.800461242793081,2.533333333333333,0.486867392696989,3.1666666666666665,1.3437540038436895,2.533333333333333,2.6806918641896216,2.533333333333333,4.1079436258808455,4.75,2.577533255454648,3.8,2.316253454212043,4.75,4.8774983984625235,4.75,4.670421524663676,6.08,2.921204356181934,3.04,3.7803821080001505,3.04
107,FL,Tampa,5.227177737765196,19,5.203333333333334,5.372,2,7.002888888888887,5,3.7782727272727277,5,4.00101127493808,4,5.303647058823529,3,18.432799487508007,19.0,16.875797565663035,15.2,3.855989750160153,3.04,4.385311979500319,3.04,4.031846252402306,3.04,4.6812299807815485,3.8,10.662395900064059,7.6,2.8055733504163998,3.1666666666666665,2.800461242793081,2.533333333333333,0.486867392696989,3.1666666666666665,1.3437540038436895,2.533333333333333,2.6806918641896216,2.533333333333333,4.1079436258808455,4.75,2.577533255454648,3.8,2.316253454212043,4.75,4.8774983984625235,4.75,5.692843049327353,6.08,2.921204356181934,3.04,3.7803821080001505,3.04
227,FL,Tampa Bay,5.050368000417341,19,5.203333333333334,5.372,2,6.151037037037034,5,3.7782727272727277,5,4.00101127493808,4,5.303647058823529,3,18.432799487508007,19.0,16.875797565663035,15.2,3.855989750160153,3.04,4.385311979500319,3.04,4.031846252402306,3.04,4.6812299807815485,3.8,7.303010890454835,7.6,2.8055733504163998,3.1666666666666665,2.800461242793081,2.533333333333333,0.486867392696989,3.1666666666666665,1.3437540038436895,2.533333333333333,2.6806918641896216,2.533333333333333,4.1079436258808455,4.75,2.577533255454648,3.8,2.316253454212043,4.75,4.8774983984625235,4.75,5.692843049327353,6.08,2.921204356181934,3.04,3.7803821080001505,3.04
161,FL,Tampa-St. Petersburg,5.1872033623648095,19,5.203333333333334,5.767555555555555,2,6.151037037037034,5,3.7782727272727277,5,4.00101127493808,4,5.303647058823529,3,18.432799487508007,19.0,19.475669442664955,15.2,3.855989750160153,3.04,4.385311979500319,3.04,4.031846252402306,3.04,4.6812299807815485,3.8,7.303010890454835,7.6,2.8055733504163998,3.1666666666666665,2.800461242793081,2.533333333333333,0.486867392696989,3.1666666666666665,1.3437540038436895,2.533333333333333,2.6806918641896216,2.533333333333333,4.1079436258808455,4.75,2.577533255454648,3.8,2.316253454212043,4.75,4.8774983984625235,4.75,5.692843049327353,6.08,2.921204356181934,3.04,3.7803821080001505,3.04
11,GA,,4.757066022816807,15,3.694444444444444,5.828,1,6.562941176470587,4,3.7082352941176477,4,3.2856877377502576,4,5.806372549019608,2,,,11.989028571428573,7.6,4.937142857142859,3.04,5.583085714285714,3.04,5.83817142857143,3.04,6.5931428571428565,3.8,,,3.2742857142857145,3.1666666666666665,3.178971428571429,2.533333333333333,,,1.3371428571428572,2.533333333333333,3.016457142857143,2.533333333333333,1.9285714285714288,4.75,5.04201680672269,3.8,2.302771854857143,4.75,6.779571428571429,4.75,,,3.908571428571429,3.04,5.647058823529413,3.04
81,GA,Atlanta,5.947869470525947,18,5.316481481481482,7.554277777777777,2,7.2248148148148115,5,3.7082352941176477,4,3.2856877377502576,4,5.209686274509804,3,29.84295168762409,19.0,18.752402382528125,15.2,3.4308405029781603,3.04,3.8797088021178014,3.04,4.056968894771674,3.04,4.5816015883520835,3.8,11.936465916611512,7.6,2.275314361350099,3.1666666666666665,2.209080079417604,2.533333333333333,,,0.9291859695565848,2.533333333333333,2.0961482461945726,2.533333333333333,1.3401720714758436,4.75,3.5037178339237744,3.8,1.600205458371939,4.75,4.711151555261416,4.75,5.275489080079417,6.08,2.7160820648577095,3.04,3.9241639739946277,3.04
186,GA,Augusta,5.387816525456456,18,5.316481481481482,7.400944444444444,2,4.872962962962961,5,3.7082352941176477,4,3.2856877377502576,4,5.2021862745098035,3,29.84295168762409,19.0,17.766035737921904,15.2,3.4308405029781603,3.04,3.8797088021178014,3.04,4.056968894771674,3.04,4.5816015883520835,3.8,2.8590337524817997,7.6,2.275314361350099,3.1666666666666665,2.209080079417604,2.533333333333333,,,0.9291859695565848,2.533333333333333,2.0961482461945726,2.533333333333333,1.3401720714758436,4.75,3.5037178339237744,3.8,1.600205458371939,4.75,4.711151555261416,4.75,5.2583348775645256,6.08,2.7160820648577095,3.04,3.9241639739946277,3.04
286,GA,Columbus,5.371869470525946,18,5.316481481481482,7.400944444444444,2,4.872962962962961,5,3.7082352941176477,4,3.2856877377502576,4,5.076686274509803,3,29.84295168762409,19.0,17.766035737921904,15.2,3.4308405029781603,3.04,3.8797088021178014,3.04,4.056968894771674,3.04,4.5816015883520835,3.8,2.8590337524817997,7.6,2.275314361350099,3.1666666666666665,2.209080079417604,2.533333333333333,,,0.9291859695565848,2.533333333333333,2.0961482461945726,2.533333333333333,1.3401720714758436,4.75,3.5037178339237744,3.8,1.600205458371939,4.75,4.711151555261416,4.75,4.971287888815353,6.08,2.7160820648577095,3.04,3.9241639739946277,3.04
171,GA,Savannah,5.4188846922334255,18,5.316481481481482,7.532499999999999,2,4.872962962962961,5,3.7082352941176477,4,3.2856877377502576,4,5.076686274509803,3,29.84295168762409,19.0,18.612309728656516,15.2,3.4308405029781603,3.04,3.8797088021178014,3.04,4.056968894771674,3.04,4.5816015883520835,3.8,2.8590337524817997,7.6,2.275314361350099,3.1666666666666665,2.209080079417604,2.533333333333333,,,0.9291859695565848,2.533333333333333,2.0961482461945726,2.533333333333333,1.3401720714758436,4.75,3.5037178339237744,3.8,1.600205458371939,4.75,4.711151555261416,4.75,4.971287888815353,6.08,2.7160820648577095,3.04,3.9241639739946277,3.04
12,GU,,2.835820896,1,4.75,,0,,0,,0,2.835820896,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.835820896,4.75,,,,,,,,
13,HI,,7.525479454220986,16,3.661458333333333,5.953,1,8.281882352941174,4,6.810363636363638,5,8.09529750621775,4,7.830882352941177,2,,,12.356497297297299,7.6,8.302702702702703,3.04,6.507658378378378,3.04,6.525924324324324,3.04,7.887567567567569,3.8,,,5.414054054054054,3.1666666666666665,4.5166702702702715,2.533333333333333,7.956756756756757,3.1666666666666665,3.4248648648648654,2.533333333333333,4.60384864864865,2.533333333333333,10.378378378378379,4.75,7.529411764705883,3.8,10.84308188756757,4.75,11.156756756756758,4.75,,,5.1891891891891895,3.04,7.814308426073134,3.04
69,HI,Honolulu,7.194279316554067,18,5.070185185185185,6.795777777777776,2,8.281882352941174,4,6.810363636363638,5,8.09529750621775,4,6.261941176470587,3,24.665371269951414,19.0,21.174295628036084,15.2,5.995836224843858,3.04,4.699536433032615,3.04,4.712727272727272,3.04,5.6960444136016655,3.8,,,3.909784871616932,3.1666666666666665,3.261734906315059,2.533333333333333,5.746009715475363,3.1666666666666665,2.4732824427480917,2.533333333333333,3.3246911866759197,2.533333333333333,7.494795281054823,4.75,5.437400498020166,3.8,7.830383129250521,4.75,8.056904927133935,4.75,5.627691880638445,6.08,3.7473976405274114,3.04,5.643139976323631,3.04
289,HI,Pearl City,7.167831016762256,18,5.070185185185185,6.795777777777776,2,8.281882352941174,4,6.810363636363638,5,8.09529750621775,4,6.063441176470588,3,24.665371269951414,19.0,21.174295628036084,15.2,5.995836224843858,3.04,4.699536433032615,3.04,4.712727272727272,3.04,5.6960444136016655,3.8,,,3.909784871616932,3.1666666666666665,3.261734906315059,2.533333333333333,5.746009715475363,3.1666666666666665,2.4732824427480917,2.533333333333333,3.3246911866759197,2.533333333333333,7.494795281054823,4.75,5.437400498020166,3.8,7.830383129250521,4.75,8.056904927133935,4.75,5.151622484385843,6.08,3.7473976405274114,3.04,5.643139976323631,3.04
14,IA,,4.67978796134958,15,3.694444444444444,4.002999999999999,1,4.397882352941175,4,4.766705882352941,4,5.356881305485036,4,3.9607843137254903,2,,,8.234742857142857,7.6,3.9497142857142857,3.04,4.2327771428571435,3.04,4.029531428571429,3.04,3.168,3.8,,,4.465714285714285,3.1666666666666665,4.018285714285715,2.533333333333333,,,0.9737142857142858,2.533333333333333,4.433828571428571,2.533333333333333,6.428571428571429,4.75,5.848739495798321,3.8,6.652452025285713,4.75,7.242428571428572,4.75,,,3.291428571428572,3.04,3.226890756302521,3.04
256,IA,Cedar Rapids,4.705118914707397,16,3.8435416666666664,4.003,1,4.397882352941175,4,4.766705882352941,4,5.356881305485036,4,4.448392156862745,3,,,7.915303810504634,7.6,3.7964984552008234,3.04,4.068580844490216,3.04,3.8732193614830077,3.04,3.045108135942327,3.8,,,4.292481977342945,3.1666666666666665,3.862409886714727,2.533333333333333,,,0.9359423274974252,2.533333333333333,4.26183316168898,2.533333333333333,6.179196704428424,4.75,5.62185739383292,3.8,6.3943926092687935,4.75,6.961483007209063,4.75,7.808131822863029,6.08,3.163748712667353,3.04,3.1017144241836796,3.04
182,IA,Davenport,5.121311151403191,16,4.318541666666667,6.2459999999999996,1,4.397882352941175,4,4.766705882352941,4,5.356881305485036,4,4.448392156862745,3,,,21.98408799266727,15.2,3.37891842346471,3.04,3.621074243813015,3.04,3.447200733272227,3.04,2.710174152153986,3.8,,,3.8203483043079727,3.1666666666666665,3.4375802016498618,2.533333333333333,,,0.8329972502291473,2.533333333333333,3.7930705774518776,2.533333333333333,5.499541704857927,4.75,5.0035046099099585,3.8,5.691068032630612,4.75,6.195783684692941,4.75,6.949308890925755,6.08,2.815765352887259,3.04,2.760554267536528,3.04
209,IA,Des Moines,5.023815276059469,16,4.318541666666667,5.762,1,4.397882352941175,4,4.766705882352941,4,5.356881305485036,4,4.499392156862744,3,,,20.28054995417048,15.2,3.37891842346471,3.04,3.621074243813015,3.04,3.447200733272227,3.04,2.710174152153986,3.8,,,3.8203483043079727,3.1666666666666665,3.4375802016498618,2.533333333333333,,,0.8329972502291473,2.533333333333333,3.7930705774518776,2.533333333333333,5.499541704857927,4.75,5.0035046099099585,3.8,5.691068032630612,4.75,6.195783684692941,4.75,7.092912923923005,6.08,2.815765352887259,3.04,2.760554267536528,3.04
15,ID,,3.6247610064000004,15,3.694444444444444,5.156000000000001,1,4.996823529411763,4,2.5918823529411767,4,2.579268518101135,4,3.7279411764705883,2,,,10.606628571428573,7.6,2.139428571428572,3.04,5.937737142857142,3.04,5.704868571428571,3.04,3.6925714285714286,3.8,,,3.1800000000000006,3.1666666666666665,1.1177142857142859,2.533333333333333,,,0.22628571428571428,2.533333333333333,3.0294857142857143,2.533333333333333,1.2857142857142858,4.75,1.6134453781512605,3.8,3.518123667428571,4.75,6.184285714285716,4.75,,,2.262857142857143,3.04,3.8722689075630257,3.04
269,ID,Boise,3.724739320906282,16,3.8435416666666664,5.156,1,4.996823529411763,4,2.5918823529411767,4,2.579268518101135,4,4.181970588235294,3,,,10.195180226570546,7.6,2.05643666323378,3.04,5.7074026776519045,3.04,5.4835674562306895,3.04,3.5493305870236864,3.8,,,3.0566426364572608,3.1666666666666665,1.074356333676622,2.533333333333333,,,0.21750772399588053,2.533333333333333,2.9119670442842427,2.533333333333333,1.235839340885685,4.75,1.5508572120918398,3.8,3.381649937796086,4.75,5.944387229660145,4.75,7.3335695159629255,6.08,2.175077239958805,3.04,3.722057309020416,3.04
180,ID,Boise City,4.133823905224563,16,4.318541666666667,6.299999999999999,1,4.996823529411763,4,2.5918823529411767,4,2.579268518101135,4,4.181970588235294,3,,,22.17415215398716,15.2,1.8302474793767185,3.04,5.079640696608614,3.04,4.880425297891841,3.04,3.158936755270393,3.8,,,2.7204399633363883,3.1666666666666665,0.9561869844179649,2.533333333333333,,,0.19358386801099903,2.533333333333333,2.5916773602199807,2.533333333333333,1.0999083409715855,4.75,1.380277133768264,3.8,3.0096994405132897,4.75,5.290559120073326,4.75,6.526944087992667,6.08,1.9358386801099903,3.04,3.312665121043834,3.04
290,ID,Nampa,4.103554427681026,16,4.318541666666667,6.299999999999999,1,4.996823529411763,4,2.5918823529411767,4,2.579268518101135,4,4.009970588235293,3,,,22.17415215398716,15.2,1.8302474793767185,3.04,5.079640696608614,3.04,4.880425297891841,3.04,3.158936755270393,3.8,,,2.7204399633363883,3.1666666666666665,0.9561869844179649,2.533333333333333,,,0.19358386801099903,2.533333333333333,2.5916773602199807,2.533333333333333,1.0999083409715855,4.75,1.380277133768264,3.8,3.0096994405132897,4.75,5.290559120073326,4.75,6.042632447296057,6.08,1.9358386801099903,3.04,3.312665121043834,3.04
16,IL,,6.280028107823529,15,3.694444444444444,5.141,1,5.099176470588234,4,5.848470588235293,4,8.493241301109391,4,4.4068627450980395,2,,,10.575771428571429,7.6,3.291428571428572,3.04,3.7974857142857146,3.04,4.541348571428572,3.04,6.202285714285715,3.8,,,5.16,3.1666666666666665,4.924799999999999,2.533333333333333,,,2.832,2.533333333333333,4.127314285714286,2.533333333333333,10.285714285714286,4.75,8.672268907563026,3.8,11.257995735000002,4.75,11.279571428571428,4.75,,,3.702857142857143,3.04,3.549579831932774,3.04
283,IL,Aurora,6.0951437634867025,16,3.8435416666666664,5.141,1,5.099176470588234,4,5.848470588235293,4,8.493241301109391,4,4.4084313725490185,3,,,10.165520082389289,7.6,3.163748712667353,3.04,3.650175077239959,3.04,4.365182286302781,3.04,5.961688980432544,3.8,,,4.959835221421215,3.1666666666666665,4.733759011328527,2.533333333333333,,,2.722142121524201,2.533333333333333,3.967209062821833,2.533333333333333,9.88671472708548,4.75,8.33585751499364,3.8,10.821279800205975,4.75,10.842018537590112,4.75,6.976065911431514,6.08,3.5592173017507722,3.04,3.411885866602048,3.04
77,IL,Chicago,6.211468435906244,17,5.1821568627450985,6.057777777777777,2,5.099176470588234,4,5.848470588235293,4,8.493241301109391,4,4.759931372549019,3,22.511861969805892,19.0,17.466858375269585,15.2,2.3465132997843274,3.04,2.707289719626168,3.04,3.2376017253774263,3.04,4.421710999281092,3.8,,,3.6786484543493883,3.1666666666666665,3.5109705248022993,2.533333333333333,,,2.0189791516894315,2.533333333333333,2.942429906542056,2.533333333333333,7.332854061826024,4.75,6.1826024442846865,3.8,8.026009420470885,4.75,8.041391085549963,4.75,5.998861250898634,6.08,2.6398274622573683,3.04,2.5305535585909418,3.04
217,IL,Peoria,6.106910563871737,17,5.1821568627450985,5.788444444444444,2,5.099176470588234,4,5.848470588235293,4,8.493241301109391,4,4.759931372549019,3,22.511861969805892,19.0,15.689374550682961,15.2,2.3465132997843274,3.04,2.707289719626168,3.04,3.2376017253774263,3.04,4.421710999281092,3.8,,,3.6786484543493883,3.1666666666666665,3.5109705248022993,2.533333333333333,,,2.0189791516894315,2.533333333333333,2.942429906542056,2.533333333333333,7.332854061826024,4.75,6.1826024442846865,3.8,8.026009420470885,4.75,8.041391085549963,4.75,5.998861250898634,6.08,2.6398274622573683,3.04,2.5305535585909418,3.04
